"wvsccode","wave","year","aj","age","collegeed","female","unemployed","ideology","satisfinancial","postma4","cai","trustmostpeople","godimportant","respectauthority","nationalpride"
840,4,1999,4,39,1,0,0,8,7,0,0,1,10,0,1
840,4,1999,3,61,1,0,0,3,6,1,1,1,6,-1,0
840,4,1999,7,39,1,0,0,4,5,0,1,0,5,1,1
840,4,1999,10,34,1,1,0,2,7,1,2,1,3,0,1
840,4,1999,5,69,0,1,0,5,9,0,1,1,5,1,1
840,4,1999,5,25,1,1,0,7,8,1,2,0,10,0,0
840,4,1999,1,56,1,1,0,5,8,0,1,0,10,0,1
840,4,1999,10,53,0,1,0,6,4,-1,0,0,7,0,0
840,4,1999,5,51,1,1,0,4,3,1,1,0,10,-1,1
840,4,1999,1,59,1,0,0,6,9,0,2,0,10,1,1
840,4,1999,5,50,0,1,0,5,5,1,0,0,10,1,1
840,4,1999,10,58,0,0,0,8,7,0,1,1,10,1,1
840,4,1999,1,50,0,1,1,5,7,1,1,0,10,1,0
840,4,1999,8,31,0,0,0,4,5,0,-1,0,5,0,0
840,4,1999,1,31,0,1,0,6,1,1,0,0,8,1,1
840,4,1999,8,32,0,0,0,3,3,0,2,1,4,0,1
840,4,1999,6,41,0,0,0,7,5,0,2,0,10,-1,0
840,4,1999,10,47,0,1,0,5,7,0,0,0,9,1,1
840,4,1999,1,35,1,1,0,5,5,0,0,0,10,0,1
840,4,1999,10,51,0,0,1,2,10,0,-1,0,9,1,1
840,4,1999,5,51,0,1,0,6,6,0,0,1,10,1,1
840,4,1999,5,18,0,0,0,8,5,0,1,1,5,1,1
840,4,1999,7,35,0,1,0,5,4,0,1,1,7,1,1
840,4,1999,4,44,0,1,0,7,1,-1,-2,1,10,0,0
840,4,1999,5,55,0,0,1,5,4,1,1,0,5,1,1
840,4,1999,6,47,1,0,0,6,8,0,2,1,9,0,1
840,4,1999,2,78,1,1,0,6,7,0,0,1,10,1,1
840,4,1999,1,76,1,1,0,10,10,1,0,0,10,1,1
840,4,1999,3,53,0,1,0,6,8,0,1,1,3,1,0
840,4,1999,6,74,0,1,0,6,7,-1,-1,0,10,1,1
840,4,1999,6,64,1,0,0,8,10,0,2,0,10,1,1
840,4,1999,1,29,1,0,0,8,7,0,-1,0,10,1,0
840,4,1999,8,45,1,0,0,7,8,0,-2,1,10,0,1
840,4,1999,1,53,0,1,0,6,6,0,0,0,10,1,1
840,4,1999,9,54,1,0,1,6,4,0,0,1,1,1,1
840,4,1999,1,63,1,1,0,7,1,1,0,0,10,1,0
840,4,1999,1,56,0,1,0,6,3,0,-1,0,10,1,1
840,4,1999,10,74,1,0,0,1,10,1,2,1,9,1,1
840,4,1999,10,62,0,1,0,4,9,0,1,1,9,1,1
840,4,1999,5,40,0,0,0,6,7,0,0,0,7,0,1
840,4,1999,6,28,0,1,0,7,7,0,2,0,10,1,0
840,4,1999,1,78,1,0,0,1,6,0,1,0,8,1,1
840,4,1999,8,35,0,0,0,6,7,0,1,0,7,1,0
840,4,1999,5,23,1,0,0,5,6,1,-1,1,10,0,1
840,4,1999,10,27,1,0,0,4,7,-1,1,1,7,1,1
840,4,1999,10,43,1,0,0,2,5,1,1,1,10,1,1
840,4,1999,6,34,0,1,0,6,5,1,-2,0,10,1,1
840,4,1999,1,37,0,1,0,,6,0,1,0,10,1,
840,4,1999,10,34,1,1,0,6,7,0,1,0,3,1,1
840,4,1999,10,43,0,1,1,5,3,0,-1,0,9,0,1
840,4,1999,6,42,0,1,0,6,7,-1,-1,1,9,1,1
840,4,1999,3,43,1,0,0,10,5,0,-2,0,10,1,1
840,4,1999,5,30,1,1,0,,5,1,-1,0,10,1,1
840,4,1999,1,40,0,0,0,9,6,0,1,0,10,1,0
840,4,1999,1,37,1,0,0,6,6,0,-2,0,10,1,1
840,4,1999,4,37,0,0,0,6,10,0,1,1,3,1,0
840,4,1999,1,46,0,1,0,5,4,0,0,0,10,1,1
840,4,1999,1,41,0,1,0,5,5,0,-1,0,10,1,0
840,4,1999,1,38,0,0,0,6,6,0,1,0,6,1,1
840,4,1999,8,46,1,0,0,5,5,0,2,0,7,1,1
840,4,1999,2,23,0,1,0,7,4,0,-1,1,10,0,1
840,4,1999,3,40,1,0,0,8,8,1,0,1,10,0,1
840,4,1999,8,50,1,0,0,5,5,0,0,1,10,0,1
840,4,1999,3,33,1,1,0,6,7,-1,-1,0,10,1,1
840,4,1999,1,65,0,0,0,10,2,0,0,0,10,1,1
840,4,1999,5,33,1,0,0,6,8,0,0,1,7,0,0
840,4,1999,1,63,0,1,0,7,1,-1,-1,0,10,1,0
840,4,1999,5,35,0,1,1,5,4,0,-2,0,10,-1,1
840,4,1999,1,59,0,0,0,1,9,0,-2,0,10,1,1
840,4,1999,3,44,0,1,0,7,8,0,0,0,10,1,0
840,4,1999,9,18,0,0,0,,7,0,2,0,8,0,1
840,4,1999,10,48,0,0,0,,8,0,1,0,3,1,1
840,4,1999,4,80,0,0,0,7,10,0,-2,0,9,1,1
840,4,1999,2,36,1,1,0,9,8,,1,0,10,1,
840,4,1999,2,37,1,0,0,3,8,0,0,1,10,1,1
840,4,1999,1,45,1,0,0,9,8,1,-2,0,10,1,1
840,4,1999,10,63,0,1,0,5,8,0,1,0,2,1,1
840,4,1999,5,34,1,1,0,6,8,0,2,0,7,1,1
840,4,1999,1,30,0,1,0,,3,0,-1,0,9,1,1
840,4,1999,4,25,0,0,0,4,5,1,2,0,2,0,0
840,4,1999,1,42,0,1,0,10,9,-1,-1,0,10,1,1
840,4,1999,4,66,0,0,0,8,9,1,1,1,3,0,1
840,4,1999,6,44,1,0,0,5,6,0,2,0,7,1,1
840,4,1999,5,37,0,0,0,6,6,1,1,0,8,1,1
840,4,1999,7,45,0,0,0,5,5,0,1,1,5,1,1
840,4,1999,3,31,1,1,0,6,9,1,-1,0,10,1,1
840,4,1999,1,80,1,0,0,1,7,0,-2,0,10,1,1
840,4,1999,1,38,0,0,0,5,7,0,2,0,10,1,1
840,4,1999,1,19,0,1,0,8,8,1,0,1,10,1,1
840,4,1999,1,43,1,1,0,9,5,0,-1,0,10,1,1
840,4,1999,2,35,0,1,0,6,9,-1,2,0,9,1,0
840,4,1999,9,30,1,1,0,4,3,1,1,1,9,1,0
840,4,1999,2,67,0,1,0,9,10,0,-1,0,10,1,1
840,4,1999,1,50,0,1,1,5,4,0,-1,0,10,1,0
840,4,1999,10,51,0,1,0,1,5,1,-1,0,5,-1,0
840,4,1999,1,19,0,0,0,5,6,1,-2,0,8,0,1
840,4,1999,5,28,1,0,0,6,8,-1,-1,0,9,1,1
840,4,1999,1,31,0,1,0,5,8,1,-2,0,10,1,1
840,4,1999,2,29,0,1,0,5,8,0,0,0,7,1,0
840,4,1999,3,51,0,1,0,8,9,0,1,0,8,1,1
840,4,1999,3,30,1,1,0,5,7,0,-1,0,9,1,1
840,4,1999,3,27,0,0,0,6,7,0,0,0,6,1,1
840,4,1999,5,40,0,0,0,5,2,0,0,0,10,1,1
840,4,1999,1,57,0,0,0,8,9,0,-2,1,10,1,1
840,4,1999,8,58,0,0,0,6,9,0,-1,1,8,1,1
840,4,1999,2,42,0,0,0,6,6,0,1,1,10,1,1
840,4,1999,5,62,0,0,0,5,7,1,-1,0,4,0,1
840,4,1999,1,76,0,1,0,8,7,-1,0,1,10,1,1
840,4,1999,6,43,1,1,0,6,7,0,0,1,10,1,1
840,4,1999,1,53,1,0,0,5,7,1,0,1,9,1,1
840,4,1999,2,66,0,1,0,7,7,0,-2,1,9,1,1
840,4,1999,8,49,0,1,0,5,1,1,0,0,9,1,0
840,4,1999,1,72,0,0,0,6,8,0,-1,1,9,1,1
840,4,1999,10,73,0,1,0,5,8,0,1,1,10,1,1
840,4,1999,3,58,0,1,1,7,6,0,0,0,10,1,1
840,4,1999,10,65,1,0,0,5,7,0,2,0,1,1,1
840,4,1999,7,36,0,0,0,5,4,0,-1,0,5,1,0
840,4,1999,1,49,0,1,0,5,5,0,-1,0,10,1,1
840,4,1999,8,29,0,1,0,1,5,0,0,0,10,1,0
840,4,1999,1,22,0,0,0,5,7,1,1,0,10,0,1
840,4,1999,3,42,0,1,0,5,5,0,0,1,9,1,1
840,4,1999,2,73,0,1,0,8,6,0,0,1,8,1,1
840,4,1999,2,38,0,1,0,5,4,0,-2,1,10,0,1
840,4,1999,9,20,0,0,0,7,9,0,-2,0,10,0,0
840,4,1999,5,34,0,1,0,5,8,0,2,0,9,1,1
840,4,1999,1,49,0,0,0,7,9,0,-1,0,10,1,0
840,4,1999,5,20,0,0,0,7,8,0,0,0,10,0,1
840,4,1999,5,56,1,0,0,9,8,0,2,0,6,1,1
840,4,1999,1,47,0,1,0,5,8,0,-2,0,9,1,1
840,4,1999,1,38,1,0,0,9,9,1,1,0,9,1,0
840,4,1999,4,44,1,1,0,5,8,0,-2,1,10,1,1
840,4,1999,1,53,1,1,0,10,7,0,0,1,10,-1,1
840,4,1999,7,52,1,1,0,7,9,1,2,1,8,0,1
840,4,1999,1,18,0,0,0,1,5,0,1,0,10,-1,1
840,4,1999,8,44,0,1,0,6,10,1,0,0,10,0,1
840,4,1999,8,31,0,0,0,6,8,-1,1,1,8,0,0
840,4,1999,6,42,0,1,0,6,6,0,-2,0,10,1,0
840,4,1999,6,51,1,0,0,5,3,-1,1,1,9,1,0
840,4,1999,6,19,0,0,0,4,9,1,2,1,7,0,1
840,4,1999,6,50,1,0,0,5,6,1,0,0,2,-1,1
840,4,1999,4,35,1,1,0,5,5,0,1,0,9,0,1
840,4,1999,1,56,0,1,1,8,1,1,-1,0,10,1,1
840,4,1999,1,43,0,1,0,6,7,0,0,0,10,1,1
840,4,1999,6,44,1,1,0,2,7,0,1,0,10,1,1
840,4,1999,8,51,1,0,0,6,5,0,1,0,2,0,0
840,4,1999,5,39,0,1,0,,4,0,1,,10,0,1
840,4,1999,5,26,1,0,0,6,5,0,-1,0,8,1,1
840,4,1999,6,45,1,1,0,,5,0,0,0,9,0,0
840,4,1999,1,46,0,0,0,5,7,0,-2,0,10,1,1
840,4,1999,1,22,0,0,0,7,8,0,0,1,8,1,1
840,4,1999,3,60,0,1,0,5,6,0,1,0,10,1,0
840,4,1999,1,23,0,0,0,4,4,0,2,1,9,1,0
840,4,1999,10,47,0,1,0,7,5,0,0,0,1,1,0
840,4,1999,8,59,1,0,0,2,8,0,1,1,8,0,0
840,4,1999,8,51,1,1,0,4,8,0,-1,0,10,1,
840,4,1999,4,39,0,1,1,6,7,-1,0,0,10,1,0
840,4,1999,1,66,1,0,0,10,10,0,1,0,10,1,1
840,4,1999,6,39,1,0,0,3,8,0,1,1,2,0,0
840,4,1999,9,30,0,0,0,8,7,0,-1,0,8,0,0
840,4,1999,4,36,0,1,0,5,4,,0,0,6,0,1
840,4,1999,5,57,1,1,1,10,1,0,1,0,10,1,1
840,4,1999,10,59,0,1,0,4,5,0,1,1,9,1,0
840,4,1999,1,63,0,1,0,9,7,0,0,1,10,1,1
840,4,1999,5,20,0,0,0,5,4,0,2,0,10,0,1
840,4,1999,3,48,0,0,0,5,6,0,-2,0,10,1,1
840,4,1999,1,59,0,1,0,5,8,1,0,0,10,1,1
840,4,1999,7,33,1,1,0,3,4,0,2,1,2,0,0
840,4,1999,8,69,1,0,0,2,7,1,0,0,4,0,0
840,4,1999,8,46,1,1,0,5,6,1,1,0,10,-1,0
840,4,1999,6,29,1,1,0,5,7,0,0,0,9,1,1
840,4,1999,8,54,1,1,0,6,8,1,2,1,3,0,1
840,4,1999,5,48,1,0,0,4,6,1,2,1,10,-1,1
840,4,1999,3,57,0,1,0,5,7,,1,0,2,0,1
840,4,1999,10,43,0,0,0,3,10,1,-1,1,8,0,0
840,4,1999,1,60,0,0,0,5,8,1,-1,1,10,1,1
840,4,1999,5,44,0,0,0,5,4,0,1,0,5,1,1
840,4,1999,5,54,1,1,1,1,5,0,0,0,5,1,1
840,4,1999,10,62,0,1,1,5,6,1,0,1,10,1,1
840,4,1999,8,29,1,1,0,3,6,1,1,0,3,0,1
840,4,1999,5,37,1,0,0,8,8,0,2,1,7,1,1
840,4,1999,10,78,0,1,0,5,10,0,0,1,7,1,1
840,4,1999,10,20,0,0,0,2,8,0,1,0,1,-1,0
840,4,1999,5,42,1,0,1,9,2,0,0,1,10,1,1
840,4,1999,1,46,0,1,0,8,7,-1,-1,0,10,1,1
840,4,1999,5,27,0,0,0,4,7,0,2,0,1,1,0
840,4,1999,6,66,0,0,0,6,7,0,0,0,6,1,1
840,4,1999,4,22,0,0,0,8,4,0,2,1,10,1,
840,4,1999,1,69,0,1,0,7,8,-1,0,1,10,1,1
840,4,1999,5,32,0,1,0,2,8,1,1,0,10,1,1
840,4,1999,1,68,0,1,0,6,8,0,0,1,10,1,1
840,4,1999,3,79,1,0,0,9,9,1,0,0,10,-1,1
840,4,1999,1,45,1,1,0,8,8,0,-1,0,10,1,1
840,4,1999,2,54,0,0,0,9,9,0,0,1,10,1,1
840,4,1999,7,44,1,0,0,5,8,0,1,1,10,1,1
840,4,1999,7,23,1,1,0,7,7,1,1,1,10,1,0
840,4,1999,2,78,0,0,0,6,8,-1,0,0,9,1,1
840,4,1999,7,38,0,1,0,5,6,0,1,1,9,0,1
840,4,1999,1,31,1,1,0,6,7,-1,1,1,8,1,1
840,4,1999,1,30,0,1,0,7,8,1,1,0,10,1,1
840,4,1999,2,52,1,0,0,6,9,1,0,1,10,1,0
840,4,1999,4,74,1,0,0,8,9,0,0,0,10,1,1
840,4,1999,2,57,1,0,0,8,10,1,0,1,10,1,1
840,4,1999,1,72,0,1,0,6,1,0,-1,0,10,1,1
840,4,1999,5,56,0,1,0,7,7,0,0,0,7,1,1
840,4,1999,2,66,0,0,0,9,10,-1,-1,0,8,1,1
840,4,1999,1,69,0,1,0,6,5,-1,0,0,10,1,1
840,4,1999,6,38,0,0,0,5,7,1,1,0,9,1,1
840,4,1999,6,26,1,0,0,5,7,1,0,0,7,1,1
840,4,1999,7,26,0,0,0,4,4,0,-1,0,9,1,1
840,4,1999,4,20,0,1,0,3,3,0,2,0,8,-1,0
840,4,1999,1,81,1,0,0,8,9,0,-2,0,10,1,1
840,4,1999,1,19,0,1,1,6,8,0,-1,1,10,1,0
840,4,1999,1,18,0,1,0,8,7,0,0,1,10,1,0
840,4,1999,2,33,1,1,0,7,2,0,-1,0,10,1,0
840,4,1999,2,51,0,1,0,4,7,0,-1,1,10,1,1
840,4,1999,1,79,0,0,0,4,10,0,1,0,10,1,1
840,4,1999,10,30,0,0,0,5,8,0,2,0,5,1,1
840,4,1999,9,28,1,1,0,5,7,0,0,1,8,1,0
840,4,1999,5,25,1,1,0,3,1,0,-1,0,10,1,0
840,4,1999,3,30,1,0,0,7,7,-1,-1,1,10,1,1
840,4,1999,4,25,0,0,0,6,8,0,0,0,7,0,0
840,4,1999,8,26,0,1,0,5,7,0,1,0,10,1,0
840,4,1999,1,27,0,0,0,6,4,0,0,0,10,1,0
840,4,1999,7,20,0,0,0,1,7,1,1,0,1,0,0
840,4,1999,6,20,0,1,0,8,8,0,0,0,10,1,1
840,4,1999,3,31,0,0,0,8,7,1,2,0,7,1,1
840,4,1999,7,59,1,0,1,4,7,0,1,0,8,1,1
840,4,1999,7,57,1,1,0,5,7,1,1,0,6,-1,0
840,4,1999,10,53,0,0,1,5,1,1,0,0,9,1,1
840,4,1999,1,23,0,1,0,6,6,0,1,0,10,0,
840,4,1999,6,52,1,1,0,3,8,1,0,1,8,0,0
840,4,1999,6,27,1,1,0,5,1,0,0,0,8,0,1
840,4,1999,5,38,0,1,0,5,6,0,0,1,10,1,1
840,4,1999,6,20,1,0,0,5,5,0,1,1,1,1,0
840,4,1999,1,38,0,0,0,,8,0,-1,1,10,1,0
840,4,1999,8,38,0,1,0,,9,0,2,0,9,1,0
840,4,1999,6,35,0,0,0,6,5,0,2,0,6,0,0
840,4,1999,6,28,0,1,0,6,6,1,0,0,10,1,1
840,4,1999,1,20,0,0,0,5,1,0,1,0,3,1,0
840,4,1999,3,22,0,0,0,6,8,-1,1,0,9,1,1
840,4,1999,1,31,0,1,0,8,9,-1,0,0,10,1,1
840,4,1999,1,35,1,1,0,6,6,-1,0,1,10,1,1
840,4,1999,1,47,0,0,0,5,8,0,1,0,10,0,1
840,4,1999,1,39,0,0,0,7,8,0,1,0,10,1,1
840,4,1999,1,41,1,0,0,6,7,1,0,0,10,1,1
840,4,1999,1,22,1,0,1,1,10,-1,2,0,1,-1,0
840,4,1999,6,32,0,1,0,5,5,0,0,0,10,0,1
840,4,1999,6,35,0,0,0,8,5,0,-1,0,10,1,1
840,4,1999,1,47,0,1,0,6,2,-1,1,0,10,1,0
840,4,1999,10,52,1,1,0,5,7,1,1,0,7,1,1
840,4,1999,10,22,0,1,0,7,5,1,0,0,6,1,1
840,4,1999,3,26,0,0,1,6,7,0,1,0,10,1,1
840,4,1999,3,66,0,1,0,6,6,0,0,1,10,1,1
840,4,1999,1,35,1,1,0,4,4,0,1,1,10,1,0
840,4,1999,1,34,0,0,0,5,4,0,0,0,10,0,0
840,4,1999,6,57,1,1,0,5,8,1,2,1,10,1,1
840,4,1999,5,29,0,1,0,4,5,0,1,0,10,1,1
840,4,1999,5,41,0,1,1,6,7,-1,0,1,7,1,0
840,4,1999,4,21,0,0,0,8,9,0,-2,0,7,1,1
840,4,1999,3,39,1,0,0,8,7,0,1,1,4,1,1
840,4,1999,3,72,0,0,0,8,10,1,1,1,1,1,1
840,4,1999,6,46,0,1,0,3,8,1,2,0,10,0,1
840,4,1999,1,39,1,1,0,9,8,0,2,0,10,1,1
840,4,1999,10,24,0,1,0,1,8,1,2,0,1,0,0
840,4,1999,6,46,0,1,0,6,10,0,0,1,10,1,1
840,4,1999,8,31,0,0,0,2,7,0,1,0,10,1,0
840,4,1999,1,31,0,1,0,5,1,0,1,0,10,1,0
840,4,1999,3,45,0,0,0,3,7,0,-1,0,10,0,1
840,4,1999,6,27,1,0,0,6,8,0,1,1,10,0,1
840,4,1999,1,49,1,1,0,4,9,0,1,0,10,1,1
840,4,1999,1,23,1,0,0,6,9,0,2,0,8,1,1
840,4,1999,5,23,0,0,0,1,7,1,2,0,10,0,1
840,4,1999,8,31,1,0,0,3,6,1,0,1,8,1,1
840,4,1999,5,65,0,0,0,6,10,0,-2,0,10,1,1
840,4,1999,1,57,0,1,0,5,3,0,2,0,8,1,1
840,4,1999,1,76,1,1,0,10,10,0,0,0,10,1,1
840,4,1999,4,33,1,0,0,5,3,0,0,1,1,-1,0
840,4,1999,2,38,1,1,0,7,10,1,0,1,10,0,1
840,4,1999,2,56,0,1,0,5,3,0,-1,0,10,1,1
840,4,1999,2,33,0,1,0,7,7,0,1,1,10,0,1
840,4,1999,3,70,1,0,0,5,9,1,0,1,7,1,1
840,4,1999,2,31,1,1,1,5,6,1,0,0,10,1,0
840,4,1999,2,22,0,0,1,4,6,0,1,0,9,-1,0
840,4,1999,5,31,0,1,0,5,2,0,1,0,7,0,1
840,4,1999,4,53,0,0,0,5,8,1,2,1,10,0,1
840,4,1999,1,38,1,1,0,4,5,0,1,0,10,-1,0
840,4,1999,2,61,0,1,0,,8,0,0,1,9,1,1
840,4,1999,5,63,0,1,0,5,5,0,-1,1,10,1,1
840,4,1999,10,20,0,1,0,,9,0,1,1,7,0,1
840,4,1999,5,27,0,1,0,7,6,0,1,0,10,1,1
840,4,1999,1,50,0,0,0,9,2,1,0,0,9,1,1
840,4,1999,3,38,0,1,0,5,9,0,-1,1,9,1,1
840,4,1999,7,35,1,0,0,6,8,0,2,1,4,0,0
840,4,1999,9,36,1,1,0,,8,-1,1,0,8,1,0
840,4,1999,5,40,0,0,0,5,7,0,1,1,6,1,1
840,4,1999,5,38,0,0,0,5,8,0,2,0,9,0,0
840,4,1999,3,38,0,0,0,8,8,0,-2,0,10,1,1
840,4,1999,5,23,0,0,0,8,3,1,2,0,5,0,1
840,4,1999,6,47,0,1,0,4,5,0,0,0,10,0,1
840,4,1999,6,40,1,1,0,3,8,0,1,1,10,1,1
840,4,1999,10,27,1,1,0,3,10,1,2,1,1,-1,0
840,4,1999,1,21,0,0,0,5,6,1,2,0,1,0,0
840,4,1999,5,20,0,0,0,3,5,0,0,0,5,0,0
840,4,1999,3,40,0,1,0,2,8,0,-2,1,10,1,0
840,4,1999,1,44,0,1,0,,4,0,-1,0,10,1,1
840,4,1999,5,30,1,0,0,5,7,0,2,0,9,1,0
840,4,1999,2,19,0,0,1,5,10,0,1,0,10,1,0
840,4,1999,8,75,0,1,0,3,8,0,2,1,9,0,1
840,4,1999,5,30,0,0,0,6,8,1,0,1,2,1,0
840,4,1999,1,60,0,1,0,6,4,0,0,0,10,1,1
840,4,1999,1,34,0,1,0,,7,-1,2,1,10,1,1
840,4,1999,6,29,0,1,0,,1,0,2,1,1,1,0
840,4,1999,1,32,0,1,0,5,7,0,-2,1,10,0,0
840,4,1999,6,27,1,0,0,5,7,0,0,0,10,1,0
840,4,1999,5,63,1,0,0,6,8,0,2,0,8,1,1
840,4,1999,10,23,0,0,0,1,8,0,2,0,10,1,1
840,4,1999,5,34,1,0,0,7,8,0,0,1,9,1,1
840,4,1999,1,29,0,0,0,9,6,0,1,0,10,1,1
840,4,1999,5,43,0,1,1,6,1,0,0,0,10,1,0
840,4,1999,9,32,1,0,0,9,9,1,-1,0,9,0,1
840,4,1999,8,23,0,1,0,10,2,0,-1,0,10,1,1
840,4,1999,2,53,1,1,0,6,8,0,1,1,10,1,1
840,4,1999,7,62,0,1,0,7,10,0,0,1,10,1,1
840,4,1999,7,38,0,1,0,8,10,0,0,0,10,1,1
840,4,1999,5,45,1,1,0,7,9,0,0,1,10,1,1
840,4,1999,7,51,1,0,0,4,7,0,0,1,9,1,1
840,4,1999,4,32,0,0,0,5,4,0,0,0,10,1,1
840,4,1999,5,62,0,0,0,8,8,0,1,0,10,1,1
840,4,1999,1,24,0,1,0,10,9,1,-1,0,10,1,0
840,4,1999,7,73,0,1,0,6,10,0,-1,1,10,1,1
840,4,1999,5,41,0,0,0,7,8,0,0,1,7,1,1
840,4,1999,1,18,0,0,0,2,6,0,1,0,10,1,1
840,4,1999,1,39,0,1,0,7,8,0,2,0,10,1,0
840,4,1999,1,55,1,0,0,6,8,0,1,0,6,1,1
840,4,1999,6,29,0,1,0,5,7,0,-1,1,10,0,1
840,4,1999,3,41,0,0,0,5,7,1,1,1,5,0,1
840,4,1999,1,39,0,1,0,,5,0,-1,0,10,1,0
840,4,1999,5,74,1,1,0,5,5,0,0,1,10,1,1
840,4,1999,1,64,0,0,0,9,3,0,-1,0,10,1,1
840,4,1999,7,63,0,1,0,6,7,-1,1,0,9,1,1
840,4,1999,5,77,0,0,0,5,10,1,1,1,8,0,0
840,4,1999,10,27,1,0,0,6,7,1,0,0,10,1,0
840,4,1999,1,72,1,1,0,10,7,1,-1,1,10,1,1
840,4,1999,1,60,0,0,0,3,10,0,-2,1,10,1,1
840,4,1999,1,61,0,1,0,6,9,0,-1,1,10,1,0
840,4,1999,6,36,0,1,0,5,3,0,1,1,10,1,1
840,4,1999,1,54,0,1,0,6,9,1,-2,1,10,1,1
840,4,1999,6,26,1,1,0,,5,0,1,0,8,1,1
840,4,1999,6,47,1,0,0,7,7,0,0,1,10,1,1
840,4,1999,1,37,0,1,0,,9,0,-2,0,10,1,1
840,4,1999,1,21,0,0,0,8,7,1,0,0,10,0,1
840,4,1999,1,39,0,0,0,8,7,0,0,0,10,1,1
840,4,1999,1,44,0,1,0,6,3,0,-1,1,10,1,1
840,4,1999,9,21,1,0,0,6,4,0,2,1,2,0,1
840,4,1999,6,36,1,1,0,6,3,0,0,1,10,1,1
840,4,1999,9,19,0,0,0,,4,1,2,0,4,1,0
840,4,1999,3,41,0,0,0,6,7,0,1,0,7,1,1
840,4,1999,1,29,0,0,0,5,1,-1,1,0,10,1,1
840,4,1999,7,55,1,1,0,5,7,0,0,1,10,1,0
840,4,1999,7,25,0,1,0,5,10,0,0,1,8,1,1
840,4,1999,5,65,1,1,0,6,8,0,-2,0,10,0,1
840,4,1999,4,40,0,1,1,4,6,1,-1,1,10,1,1
840,4,1999,7,65,1,1,0,6,10,0,2,1,7,0,1
840,4,1999,6,22,1,0,0,5,10,0,-1,1,10,1,1
840,4,1999,6,58,1,0,0,8,7,0,0,1,10,1,1
840,4,1999,1,49,0,1,0,5,7,0,-1,,7,1,1
840,4,1999,2,46,0,0,0,5,8,1,0,1,6,1,0
840,4,1999,1,61,1,0,0,8,9,0,2,0,10,0,1
840,4,1999,9,74,0,0,0,8,10,0,-1,1,8,1,1
840,4,1999,1,22,0,0,0,7,8,0,2,1,10,0,1
840,4,1999,10,21,0,1,0,1,8,0,-2,0,10,1,1
840,4,1999,1,31,0,0,0,1,8,0,2,0,8,-1,0
840,4,1999,5,26,1,0,0,8,6,0,1,0,10,0,1
840,4,1999,5,20,0,0,0,5,6,1,1,0,1,0,1
840,4,1999,1,19,0,0,0,10,8,1,-1,0,7,1,1
840,4,1999,1,59,1,1,0,7,9,0,0,0,10,0,1
840,4,1999,8,35,0,1,0,7,8,1,1,0,10,1,1
840,4,1999,2,28,0,1,0,5,3,0,0,0,8,1,1
840,4,1999,1,42,1,0,0,6,8,0,0,0,10,0,0
840,4,1999,1,43,0,1,1,5,2,0,-1,0,10,1,1
840,4,1999,1,36,0,1,1,6,2,0,-2,0,10,1,1
840,4,1999,1,66,0,1,0,5,4,0,0,0,10,1,1
840,4,1999,5,70,0,1,0,7,8,1,0,1,10,1,1
840,4,1999,5,18,0,0,0,3,8,0,1,0,10,1,0
840,4,1999,6,70,0,0,0,10,10,0,-2,1,10,1,1
840,4,1999,1,38,0,0,0,7,8,0,-1,0,10,1,1
840,4,1999,1,72,0,1,0,6,7,0,-1,0,10,1,1
840,4,1999,1,51,0,1,0,7,9,-1,0,0,10,1,1
840,4,1999,1,20,0,1,0,9,3,1,-1,0,10,1,0
840,4,1999,3,42,0,1,0,6,10,1,2,0,10,1,1
840,4,1999,6,74,0,0,0,5,10,0,-2,1,10,1,1
840,4,1999,5,44,0,0,0,7,7,0,-2,0,10,1,1
840,4,1999,1,42,0,1,0,5,1,0,0,0,10,-1,1
840,4,1999,8,43,1,0,0,4,9,0,1,0,6,0,1
840,4,1999,5,57,1,0,0,5,7,0,2,0,8,0,1
840,4,1999,1,41,0,1,0,7,8,0,-1,0,10,1,1
840,4,1999,1,53,1,0,0,10,8,0,-2,1,10,1,1
840,4,1999,2,42,1,1,0,6,7,1,0,1,10,-1,0
840,4,1999,10,41,0,0,0,5,8,-1,2,0,1,0,1
840,4,1999,8,62,1,1,0,4,10,0,1,0,5,1,1
840,4,1999,1,68,0,0,0,7,10,1,-2,1,10,1,1
840,4,1999,8,51,1,1,0,2,7,1,2,1,10,,0
840,4,1999,6,72,1,1,0,7,10,0,2,1,8,1,1
840,4,1999,1,46,1,1,0,8,8,0,-2,1,10,1,1
840,4,1999,1,60,1,0,0,8,7,1,1,0,8,-1,1
840,4,1999,1,58,0,0,0,8,5,1,-2,1,10,1,1
840,4,1999,7,48,0,0,0,8,3,-1,-1,0,10,0,1
840,4,1999,2,61,1,0,0,7,8,0,-1,1,10,1,1
840,4,1999,4,57,1,1,0,5,6,0,-1,1,10,1,0
840,4,1999,6,44,0,0,0,6,7,0,0,0,10,1,1
840,4,1999,5,48,0,0,0,9,5,0,-2,0,10,1,1
840,4,1999,2,64,1,0,0,3,10,0,0,1,10,0,1
840,4,1999,3,51,0,1,0,7,5,0,1,1,6,1,0
840,4,1999,3,41,1,1,0,6,8,0,-1,0,10,1,0
840,4,1999,1,46,1,1,0,9,9,0,0,0,10,0,1
840,4,1999,5,30,0,1,0,5,3,0,2,0,10,1,1
840,4,1999,1,58,0,1,0,6,10,0,0,1,10,1,1
